File name;Lines in the file;Matched lines;Error matched lines;Number of matched SNPs;Number of Alleles matched;Number of rules triggered
user688_file320_yearofbirth_1975_sex_XX.23andme.txt;960613;288;8;280;4;4
user693_file321_yearofbirth_unknown_sex_unknown.23andme.txt;574514;225;7;218;15;4
user69_file33_yearofbirth_1990_sex_XY.23andme.txt;966983;298;19;279;4;4
user6_file5_yearofbirth_1959_sex_XY.23andme.txt;1265016;235;4;231;14;4
user704_file323_yearofbirth_1976_sex_unknown.23andme.txt;574514;225;6;219;3;4
user701_file325_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;7;277;7;5
user706_file326_yearofbirth_1974_sex_XY.23andme.txt;991786;296;8;288;7;4
user707_file329_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;8;276;5;4
user70_file34_yearofbirth_1976_sex_XY.23andme.txt;576516;227;6;221;2;4
user708_file330_yearofbirth_1986_sex_XY.23andme.txt;960520;286;12;274;5;4
user716_file332_yearofbirth_1945_sex_XY.23andme.txt;574514;225;6;219;5;5
user717_file333_yearofbirth_unknown_sex_unknown.23andme.txt;574514;225;7;218;14;4
user715_file350_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;8;280;4;4
user721_file336_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;9;279;5;4
user722_file337_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;9;275;6;4
user726_file338_yearofbirth_1966_sex_XY.23andme.txt;1001422;302;8;294;15;4
user732_file342_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;8;280;4;4
user729_file339_yearofbirth_1969_sex_XY.23andme.txt;960613;284;8;276;5;4
user735_file344_yearofbirth_unknown_sex_unknown.23andme.txt;966983;298;20;278;5;5
user740_file349_yearofbirth_unknown_sex_unknown.23andme.txt;960545;286;12;274;5;4
user738_file348_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;8;280;4;4
user745_file352_yearofbirth_1972_sex_XY.23andme.txt;960613;284;9;275;5;4
user748_file354_yearofbirth_1977_sex_XX.23andme.txt;574514;229;6;223;15;4
user747_file353_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;10;278;5;4
user74_file48_yearofbirth_unknown_sex_XY.23andme.txt;960520;286;10;276;5;4
