File name;Lines in the file;Matched lines;Error matched lines;Number of matched SNPs;Number of Alleles matched;Number of rules triggered
user295_file126_yearofbirth_unknown_sex_unknown.23andme.txt;966983;302;23;279;4;4
user301_file131_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;13;277;5;4
user304_file162_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;13;277;5;4
user305_file133_yearofbirth_1972_sex_XY.23andme.txt;991624;301;15;286;3;4
user311_file136_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;11;279;3;4
user313_file138_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;11;279;4;4
user314_file137_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;17;273;3;4
user317_file139_yearofbirth_unknown_sex_unknown.23andme.txt;966983;302;24;278;2;4
user319_file504_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;8;280;3;4
user322_file141_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;16;274;4;4
user323_file142_yearofbirth_1983_sex_XY.23andme.txt;991624;301;16;285;4;4
user325_file149_yearofbirth_1987_sex_XY.23andme.txt;960545;290;15;275;2;4
user329_file148_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;11;279;2;4
user328_file316_yearofbirth_1992_sex_XY.23andme.txt;960613;288;13;275;2;4
user326_file144_yearofbirth_1987_sex_unknown.23andme.txt;960545;290;14;276;4;4
user332_file147_yearofbirth_unknown_sex_XX.23andme.txt;960545;290;11;279;4;4
user330_file146_yearofbirth_unknown_sex_XY.23andme.txt;960545;290;16;274;4;4
user337_file152_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;14;276;3;4
user33_file12_yearofbirth_unknown_sex_unknown.23andme.txt;991600;301;16;285;3;4
user345_file192_yearofbirth_unknown_sex_unknown.23andme.txt;960566;290;19;271;2;4
user341_file155_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;13;277;5;4
user347_file157_yearofbirth_1952_sex_XX.23andme.txt;991624;301;12;289;3;4
user349_file160_yearofbirth_1987_sex_XY.23andme.txt;960545;290;18;272;3;4
user35_file210_yearofbirth_unknown_sex_XY.23andme-exome-vcf.txt;100742;68;1;379;13;4
user357_file163_yearofbirth_unknown_sex_unknown.23andme.txt;960520;290;16;274;3;4
user352_file161_yearofbirth_unknown_sex_unknown.23andme.txt;991624;301;12;289;4;4
user363_file165_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;22;268;3;4
user366_file167_yearofbirth_1950_sex_XY.23andme.txt;960545;290;14;276;5;4
user36_file207_yearofbirth_1986_sex_XY.23andme-exome-vcf.txt;98712;65;0;380;11;4
user36_file14_yearofbirth_1986_sex_XY.23andme.txt;996065;311;21;290;2;4
user368_file168_yearofbirth_1958_sex_XX.23andme.txt;960545;290;15;275;4;4
user36_file327_yearofbirth_1986_sex_XY.23andme-exome-vcf.txt;147824;68;1;379;10;4
user374_file169_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;16;274;3;4
user377_file171_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;15;275;4;4
user387_file173_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;13;277;2;4
user380_file172_yearofbirth_unknown_sex_XY.23andme.txt;960545;290;14;276;5;4
user38_file16_yearofbirth_1977_sex_XY.23andme.txt;960520;290;14;276;4;4
user39_file17_yearofbirth_unknown_sex_unknown.23andme.txt;576516;231;11;220;2;4
user394_file175_yearofbirth_1954_sex_XY.23andme.txt;960545;290;15;275;2;4
user397_file178_yearofbirth_1961_sex_XY.23andme.txt;960520;290;14;276;3;7
user403_file180_yearofbirth_1952_sex_XY.23andme.txt;960565;290;15;275;4;4
user407_file182_yearofbirth_unknown_sex_unknown.23andme.txt;960565;290;11;279;5;4
user409_file202_yearofbirth_unknown_sex_unknown.23andme.txt;960566;290;20;270;2;4
user40_file32_yearofbirth_unknown_sex_unknown.23andme.txt;960520;290;14;276;4;7
user411_file183_yearofbirth_unknown_sex_unknown.23andme.txt;966977;301;24;277;3;4
user420_file184_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;17;273;5;7
user42_file205_yearofbirth_1985_sex_XY.23andme-exome-vcf.txt;103704;44;0;380;14;4
user429_file187_yearofbirth_unknown_sex_unknown.23andme.txt;966983;302;25;277;4;4
user423_file185_yearofbirth_unknown_sex_unknown.23andme.txt;960565;290;15;275;2;4
user42_file18_yearofbirth_1985_sex_XY.23andme.txt;966983;302;24;278;3;4
user430_file328_yearofbirth_1986_sex_XX.23andme.txt;960545;290;19;271;2;4
user437_file190_yearofbirth_1973_sex_XY.23andme.txt;996062;310;21;289;4;4
user439_file191_yearofbirth_unknown_sex_unknown.23andme.txt;960566;290;14;276;5;4
user436_file189_yearofbirth_unknown_sex_unknown.23andme.txt;960566;290;10;280;3;4
user442_file194_yearofbirth_1988_sex_XY.23andme.txt;960566;290;14;276;4;4
user440_file193_yearofbirth_unknown_sex_unknown.23andme.txt;960566;290;18;272;2;4
user441_file199_yearofbirth_unknown_sex_unknown.23andme.txt;960566;290;16;274;3;4
user44_file19_yearofbirth_1970_sex_XY.23andme.txt;996065;311;21;290;2;4
user45_file20_yearofbirth_1974_sex_XY.23andme.txt;282162;16;7;9;0;0
user466_file447_yearofbirth_1983_sex_unknown.23andme.txt;960613;288;12;276;3;4
user463_file197_yearofbirth_1985_sex_XY.23andme.txt;960545;290;14;276;3;4
user464_file198_yearofbirth_unknown_sex_unknown.23andme.txt;960566;290;14;276;5;4
user468_file200_yearofbirth_1978_sex_XX.23andme.txt;960566;290;10;280;2;4
user475_file211_yearofbirth_unknown_sex_XY.23andme.txt;574406;228;11;217;4;4
user473_file208_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;14;276;5;4
user469_file201_yearofbirth_1993_sex_XY.23andme.txt;960566;290;14;276;4;4
user478_file212_yearofbirth_unknown_sex_unknown.23andme.txt;960566;290;17;273;5;4
user480_file214_yearofbirth_unknown_sex_unknown.23andme.txt;960566;290;14;276;3;4
user47_file21_yearofbirth_1984_sex_XY.23andme.txt;960520;290;17;273;5;4
user479_file213_yearofbirth_unknown_sex_unknown.23andme.txt;960566;290;18;272;2;4
user481_file215_yearofbirth_unknown_sex_unknown.23andme.txt;960566;290;16;274;4;4
user488_file219_yearofbirth_1980_sex_XY.23andme-exome-vcf.txt;119479;67;0;380;15;4
